run_id,primitive_id,primitive_name,sem,scope,block_size,dtype,src_rank,dst_rank,buffer_bytes,n_elements,rep_idx,time_ms,bandwidth_gibps,world_size,gpu_arch,hostname,ts_unix
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,0,0.387119,80.7245,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,1,0.424284,73.6535,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,2,0.380304,82.1711,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,3,0.377417,82.7997,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,4,0.379822,82.2754,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,5,0.386398,80.8752,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,6,0.378019,82.6678,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,7,0.381868,81.8346,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,8,0.376936,82.9053,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,9,0.378860,82.4843,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,10,0.380584,82.1107,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,11,0.377418,82.7994,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,12,0.380704,82.0848,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,13,0.380544,82.1193,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,14,0.376054,83.0998,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,15,0.381066,82.0068,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,16,0.377378,82.8082,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,17,0.377297,82.8260,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,18,0.380424,82.1452,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,19,0.378019,82.6678,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,20,0.380825,82.0587,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,4,0,16777216,4194304,21,0.380023,82.2319,8,gfx942:sramecc+:xnack-,j06u19,1778487694.332
