run_id,primitive_id,primitive_name,sem,scope,block_size,dtype,src_rank,dst_rank,buffer_bytes,n_elements,rep_idx,time_ms,bandwidth_gibps,world_size,gpu_arch,hostname,ts_unix
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,0,0.387600,80.6244,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,1,0.487828,64.0595,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,2,0.382429,81.7145,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,3,0.381506,81.9122,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,4,0.382268,81.7489,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,5,0.381787,81.8519,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,6,0.380985,82.0242,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,7,0.381907,81.8262,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,8,0.381507,81.9120,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,9,0.380264,82.1797,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,10,0.383271,81.5350,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,11,0.380183,82.1973,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,12,0.383471,81.4925,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,13,0.379943,82.2492,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,14,0.387079,80.7329,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,15,0.379461,82.3537,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,16,0.384032,81.3734,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,17,0.380584,82.1107,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,18,0.381466,81.9208,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,19,0.380264,82.1797,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,20,0.385275,81.1109,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,21,0.383952,81.3904,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,22,0.383791,81.4245,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,23,0.379182,82.4142,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,0,16777216,4194304,24,0.383471,81.4925,8,gfx942:sramecc+:xnack-,j06u19,1778487692.615
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,0,0.384593,81.2547,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,1,0.380544,82.1193,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,2,0.382509,81.6974,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,3,0.381266,81.9638,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,4,0.383111,81.5690,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,5,0.380384,82.1538,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,6,0.382709,81.6547,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,7,0.380664,82.0934,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,8,0.384033,81.3732,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,9,0.379542,82.3361,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,10,0.382750,81.6460,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,11,0.380504,82.1279,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,12,0.382108,81.7832,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,13,0.383671,81.4500,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,14,0.381707,81.8691,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,15,0.381387,81.9378,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,16,0.382469,81.7060,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,17,0.380304,82.1711,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,18,0.382790,81.6375,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,19,0.381146,81.9896,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,20,0.384955,81.1783,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,21,0.380744,82.0761,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,22,0.381387,81.9378,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,23,0.383551,81.4755,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,2,1,16777216,4194304,24,0.381066,82.0068,8,gfx942:sramecc+:xnack-,j06u19,1778487692.678
