run_id,primitive_id,primitive_name,sem,scope,block_size,dtype,src_rank,dst_rank,buffer_bytes,n_elements,rep_idx,time_ms,bandwidth_gibps,world_size,gpu_arch,hostname,ts_unix
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,0,0.386879,80.7746,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,1,0.424003,73.7023,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,2,0.380624,82.1020,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,3,0.385395,81.0856,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,4,0.380945,82.0328,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,5,0.384072,81.3650,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,6,0.380625,82.1018,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,7,0.384714,81.2292,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,8,0.379863,82.2665,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,9,0.382669,81.6633,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,10,0.381226,81.9724,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,11,0.382469,81.7060,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,12,0.379582,82.3274,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,13,0.383190,81.5522,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,14,0.379863,82.2665,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
K-2306-1778487671-j06u19,J4,ATOMIC_MAX_RELEASE,release,cta,256,int32,3,0,16777216,4194304,15,0.383271,81.5350,8,gfx942:sramecc+:xnack-,j06u19,1778487693.463
