corpus_version,prim,K,N_PROD,N_OPS,rep,us,gpu_arch,node,ts_utc,timer
v45,N3,4,4,32,45,38.3270,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,46,38.7680,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,47,35.7210,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,48,37.7660,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,49,39.9700,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,50,36.8030,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,51,36.9640,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,52,38.1670,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,53,38.8490,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,54,37.2840,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,55,36.7230,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,56,38.1670,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,57,39.6500,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,58,36.7230,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,59,37.8460,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,60,38.6480,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,61,38.5270,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,62,36.3220,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,63,37.8450,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,64,35.7610,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,65,39.7700,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,66,36.9240,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,67,36.3630,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,68,37.6860,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,69,37.8460,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,70,38.0860,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,71,37.5260,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,72,39.2890,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,73,40.0910,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,74,42.0960,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,75,38.0060,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,76,39.8900,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,77,37.6850,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,78,37.6050,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,79,36.6030,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,80,39.6910,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,81,36.3220,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,82,37.4050,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,83,37.4050,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,84,37.5250,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,85,39.8510,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,86,38.3270,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,87,37.2840,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,88,37.1240,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,89,40.3310,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,90,37.6060,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,91,37.9260,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,92,36.2420,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,93,40.1310,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,94,37.5650,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,95,37.1240,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,96,37.3250,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,97,36.2020,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,98,39.4900,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,99,35.6810,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,100,36.0410,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,101,37.2050,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,102,37.8860,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,103,36.6830,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,104,37.9660,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,105,38.2870,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,106,37.0840,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,107,36.7630,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,108,39.6900,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,109,36.9230,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,110,40.0910,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,111,37.9670,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,112,39.8100,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,113,39.0080,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,114,36.0810,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,115,36.9240,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,116,39.2490,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,117,35.7210,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,118,40.2910,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,119,36.4030,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,120,41.4950,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,121,37.4850,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,122,38.1270,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,123,36.0020,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,124,39.3290,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,125,39.4900,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,126,40.0910,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,127,40.0110,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,128,36.9230,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,129,39.7700,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,130,37.2840,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,131,40.3720,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,132,37.3240,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,133,36.8840,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,134,36.1620,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,135,36.8030,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,136,38.4880,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,137,36.2820,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,138,36.9640,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,139,35.8820,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,140,37.8460,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,141,37.5660,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,142,41.0930,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,143,34.7590,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,144,37.2450,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,145,39.8510,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,146,35.5200,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,147,39.2490,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,148,38.4870,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,149,39.8910,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,150,36.3220,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,151,37.6050,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,152,37.6450,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,153,37.8060,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,154,36.2830,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,155,36.3620,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,156,37.0850,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,157,35.7610,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,158,37.3250,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,159,36.4830,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,160,40.4510,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,161,38.7280,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,162,38.8880,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,163,37.8060,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,164,37.2450,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,165,41.4140,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,166,38.4880,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,167,39.4900,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,168,37.0840,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,169,38.4070,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,170,38.2060,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,171,37.7250,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,172,37.2450,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,173,37.2440,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,174,37.1650,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,175,37.3240,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,176,35.8420,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,177,34.0380,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,178,37.2050,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,179,37.4850,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,180,39.7300,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,181,37.0840,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,182,39.2090,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,183,36.4020,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,184,37.7260,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,185,40.7320,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,186,36.4430,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,187,37.7260,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,188,37.3250,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,189,37.0040,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,190,36.3630,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,191,40.3320,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,192,38.0870,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,193,34.4780,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,194,38.9680,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,195,36.6840,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,196,40.5320,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,197,36.0820,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,198,40.1310,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,N3,4,4,32,199,38.0460,gfx942,b21u01,2026-05-11T07:06:03.004150+00:00,cuda_event
v45,O3,4,4,32,0,40.6120,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,1,35.8810,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,2,33.1150,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,3,32.2740,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,4,35.5610,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,5,36.4430,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,6,35.1600,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,7,36.3230,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,8,31.7930,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,9,37.4050,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,10,33.2760,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,11,36.2020,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,12,35.8010,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,13,35.6010,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,14,36.4430,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,15,34.8390,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,16,38.1670,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,17,35.4010,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,18,36.7240,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,19,38.0060,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,20,35.3600,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,21,32.3540,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,22,33.0750,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,23,37.2450,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,24,36.1620,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,25,36.5220,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,26,34.7180,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,27,37.0850,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,28,36.1220,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,29,36.7240,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,30,35.2000,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,31,37.6460,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,32,35.5600,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,33,36.6030,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,34,36.1220,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,35,38.1260,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,36,35.8020,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,37,36.2020,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,38,35.6810,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,39,39.1690,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,40,35.4810,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,41,36.9640,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,42,34.9190,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,43,36.2030,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,44,35.2800,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,45,37.4450,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,46,36.0010,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,47,36.8440,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,48,35.8410,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,49,36.3620,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,50,35.9620,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,51,35.3200,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,52,35.7210,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,53,36.5230,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,54,35.9620,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,55,35.6010,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,56,35.8420,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,57,36.3220,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,58,36.4030,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,59,36.1220,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,60,35.5200,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,61,37.2040,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,62,33.7570,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,63,36.9240,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,64,36.1220,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,65,36.8030,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,66,35.5610,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,67,36.8840,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,68,36.0810,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,69,36.4820,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,70,35.6810,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,71,35.8810,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,72,35.1200,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,73,37.5250,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,74,35.0400,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,75,36.1620,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,76,35.8020,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,77,37.1650,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,78,38.4470,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,79,36.9640,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,80,34.7990,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,81,37.0440,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,82,36.6840,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,83,35.8410,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,84,37.4450,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,85,36.0820,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,86,37.8060,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,87,35.6810,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,88,36.0010,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,89,36.2820,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,90,35.0800,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,91,36.1620,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,92,34.7990,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,93,35.4810,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,94,35.1600,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,95,36.5630,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,96,35.7220,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
v45,O3,4,4,32,97,36.6430,gfx942,b21u01,2026-05-11T07:06:03.016524+00:00,cuda_event
