duty_pct,op_class,cell,median,p99,std,count,p99_p50
50,MAX_ACQREL,4x256,0.2782464725896716,0.2830799575895071,0.0024502188876214244,25,1.0173712354907851
50,MAX_ACQREL,4x64,0.28050242690369487,0.28491178760305047,0.00261696819215145,25,1.0157195099808154
50,MAX_ACQREL,64x256,0.027405609216657467,0.02786142045806628,0.00023980264869980395,25,1.0166320419227084
50,XCHG_ACQREL,16x256,0.0698944422765635,0.07071039406582715,0.0003930530507758467,25,1.0116740582324848
50,XCHG_ACQREL,16x64,0.07440307672368363,0.07553179777460173,0.0004951239324332789,25,1.0151703545151758
50,XCHG_ACQREL,32x256,0.041163162677548826,0.04184363948297687,0.0003892177583089776,25,1.0165312080307956
50,XCHG_ACQREL,4x256,0.2764748642221093,0.28063362115062773,0.002336756127626392,25,1.0150420796487938
50,XCHG_ACQREL,4x64,0.29677001293748617,0.29945138143375516,0.002632012568877984,25,1.0090351732970873
50,XCHG_ACQREL,64x256,0.02748176484601572,0.027854075306095183,0.00018645243224244728,25,1.0135475455148375
100,CAS_ACQREL,16x256,0.03593640212784521,0.037015906564192846,0.00038374659443897994,25,1.0300393020009975
100,CAS_ACQREL,16x64,0.03665087933768518,0.037706581497332074,0.00046747368297564884,25,1.0288042791530352
100,CAS_ACQREL,32x256,0.0243725735344924,0.02507221062842291,0.0004191505446073615,25,1.0287059178605154
100,CAS_ACQREL,4x256,0.13982543896418068,0.1439697650494054,0.003049624152996513,25,1.029639285354122
100,CAS_ACQREL,4x64,0.14525292499456552,0.1475464645773172,0.002884623131772002,25,1.0157899717533228
100,CAS_ACQREL,64x256,0.019322304069646638,0.0196843270532554,0.0002526987287913238,25,1.0187360152445517
100,FADD_RELEASE,16x256,0.020637879060814157,0.021015274469391443,0.00025387762784033875,25,1.0182865403690566
100,FADD_RELEASE,16x64,0.021371948605519716,0.021809028257848688,0.00030071329614533295,25,1.020451090370678
100,FADD_RELEASE,32x256,0.011758987056964543,0.011958331633650232,8.589545565986904e-05,25,1.016952529645623
100,FADD_RELEASE,4x256,0.08100988634396344,0.08375866280402988,0.001128050915127072,25,1.033931370405771
100,FADD_RELEASE,4x64,0.08443066326435654,0.0873021318693645,0.003291395159266893,25,1.034009783815357
100,FADD_RELEASE,64x256,0.011111747880931942,0.011145590506203007,1.5862855012069427e-05,25,1.0030456617297032
100,MAX_ACQREL,16x256,0.03593759174691513,0.03722393186762929,0.00044324604210524936,25,1.0357937206748022
100,MAX_ACQREL,16x64,0.03673413084470666,0.037344067677622654,0.0004257867484248825,25,1.016604090498139
100,MAX_ACQREL,32x256,0.024717590349609964,0.025050468830158934,0.0004127873826080282,25,1.013467270710481
100,MAX_ACQREL,4x256,0.14244385238271207,0.14587069861590862,0.0023175440743439385,25,1.024057522847595
100,MAX_ACQREL,4x64,0.1433930592611432,0.1494090858614072,0.0038693104629276345,25,1.0419547963566895
100,MAX_ACQREL,64x256,0.019166602214681916,0.019682356432895176,0.00029836277751291596,25,1.0269090062201105
100,XCHG_ACQREL,16x256,0.03582260251278058,0.03671230355394073,0.00044341073562421577,25,1.0248363038627004
100,XCHG_ACQREL,16x64,0.03682714668684638,0.03775105011300183,0.0004453052848763559,25,1.025087564725329
100,XCHG_ACQREL,32x256,0.024529159418307245,0.024950389852165245,0.00043910496714099994,25,1.0171726403940127
