duty_pct,op_class,wgp_count,block_size,rep,latency_ms,expected_atoms,sleep_reps,active_cycles_per_batch,host,gpu,ts
100,XCHG_ACQREL,4,64,0,0.3076609969139099,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.050455
100,XCHG_ACQREL,4,64,1,0.29495200514793396,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504577
100,XCHG_ACQREL,4,64,2,0.3005250096321106,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504584
100,XCHG_ACQREL,4,64,3,0.2996020019054413,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504587
100,XCHG_ACQREL,4,64,4,0.28877800703048706,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504591
100,XCHG_ACQREL,4,64,5,0.29078298807144165,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504596
100,XCHG_ACQREL,4,64,6,0.30036500096321106,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504599
100,XCHG_ACQREL,4,64,7,0.30613699555397034,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.05046
100,XCHG_ACQREL,4,64,8,0.2901810109615326,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504603
100,XCHG_ACQREL,4,64,9,0.2914640009403229,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504613
100,XCHG_ACQREL,4,64,10,0.30184799432754517,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504615
100,XCHG_ACQREL,4,64,11,0.300042986869812,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.050462
100,XCHG_ACQREL,4,64,12,0.2899410128593445,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504622
100,XCHG_ACQREL,4,64,13,0.2906219959259033,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504625
100,XCHG_ACQREL,4,64,14,0.3006860017776489,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.050463
100,XCHG_ACQREL,4,64,15,0.30281001329421997,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504632
100,XCHG_ACQREL,4,64,16,0.2919459939002991,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504634
100,XCHG_ACQREL,4,64,17,0.29230600595474243,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504637
100,XCHG_ACQREL,4,64,18,0.30361101031303406,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.050464
100,XCHG_ACQREL,4,64,19,0.3032110035419464,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504677
100,XCHG_ACQREL,4,64,20,0.2938700020313263,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504682
100,XCHG_ACQREL,4,64,21,0.2811200022697449,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504684
100,XCHG_ACQREL,4,64,22,0.3025290071964264,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504687
100,XCHG_ACQREL,4,64,23,0.3059369921684265,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504692
100,XCHG_ACQREL,4,64,24,0.29499301314353943,2048,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0504694
100,XCHG_ACQREL,4,256,0,1.1618069410324097,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869203
100,XCHG_ACQREL,4,256,1,1.1737550497055054,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869217
100,XCHG_ACQREL,4,256,2,1.1406389474868774,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869222
100,XCHG_ACQREL,4,256,3,1.1611659526824951,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869226
100,XCHG_ACQREL,4,256,4,1.1618880033493042,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.086925
100,XCHG_ACQREL,4,256,5,1.1693849563598633,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869255
100,XCHG_ACQREL,4,256,6,1.1305760145187378,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869257
100,XCHG_ACQREL,4,256,7,1.1171859502792358,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.086926
100,XCHG_ACQREL,4,256,8,1.1727930307388306,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869262
100,XCHG_ACQREL,4,256,9,1.17439603805542,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869267
100,XCHG_ACQREL,4,256,10,1.1425230503082275,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.086927
100,XCHG_ACQREL,4,256,11,1.1169060468673706,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869272
100,XCHG_ACQREL,4,256,12,1.170106053352356,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869274
100,XCHG_ACQREL,4,256,13,1.1668590307235718,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869277
100,XCHG_ACQREL,4,256,14,1.1411199569702148,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869296
100,XCHG_ACQREL,4,256,15,1.1241220235824585,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.08693
100,XCHG_ACQREL,4,256,16,1.1669789552688599,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869303
100,XCHG_ACQREL,4,256,17,1.1596829891204834,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869308
100,XCHG_ACQREL,4,256,18,1.1128959655761719,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.086931
100,XCHG_ACQREL,4,256,19,1.122959017753601,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869312
100,XCHG_ACQREL,4,256,20,1.1859029531478882,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869315
100,XCHG_ACQREL,4,256,21,1.1636120080947876,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869317
100,XCHG_ACQREL,4,256,22,1.1024730205535889,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.086932
100,XCHG_ACQREL,4,256,23,1.1251640319824219,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869322
100,XCHG_ACQREL,4,256,24,1.1786459684371948,8192,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.0869327
100,XCHG_ACQREL,16,64,0,0.30389198660850525,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964797
100,XCHG_ACQREL,16,64,1,0.30605700612068176,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964806
100,XCHG_ACQREL,16,64,2,0.30465400218963623,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964835
100,XCHG_ACQREL,16,64,3,0.2958739995956421,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964844
100,XCHG_ACQREL,16,64,4,0.30461499094963074,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964847
100,XCHG_ACQREL,16,64,5,0.294391006231308,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.096485
100,XCHG_ACQREL,16,64,6,0.3057369887828827,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964854
100,XCHG_ACQREL,16,64,7,0.2962360084056854,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964856
100,XCHG_ACQREL,16,64,8,0.3022890090942383,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964859
100,XCHG_ACQREL,16,64,9,0.2958340048789978,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964863
100,XCHG_ACQREL,16,64,10,0.30040499567985535,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964868
100,XCHG_ACQREL,16,64,11,0.29795899987220764,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964873
100,XCHG_ACQREL,16,64,12,0.3017669916152954,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964878
100,XCHG_ACQREL,16,64,13,0.2985999882221222,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.096488
100,XCHG_ACQREL,16,64,14,0.30216899514198303,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964885
100,XCHG_ACQREL,16,64,15,0.30088600516319275,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.096489
100,XCHG_ACQREL,16,64,16,0.2988409996032715,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964892
100,XCHG_ACQREL,16,64,17,0.3019680082798004,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964894
100,XCHG_ACQREL,16,64,18,0.30064499378204346,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964897
100,XCHG_ACQREL,16,64,19,0.3030509948730469,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964923
100,XCHG_ACQREL,16,64,20,0.3000040054321289,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964928
100,XCHG_ACQREL,16,64,21,0.31026700139045715,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.096493
100,XCHG_ACQREL,16,64,22,0.3020089864730835,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964935
100,XCHG_ACQREL,16,64,23,0.30168798565864563,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964937
100,XCHG_ACQREL,16,64,24,0.300042986869812,8192,0,80196.50173187256,a05u13,AMD Instinct MI300X,1778502340.0964942
100,XCHG_ACQREL,16,256,0,1.1806910037994385,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.132187
100,XCHG_ACQREL,16,256,1,1.170106053352356,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321874
100,XCHG_ACQREL,16,256,2,1.1994539499282837,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321883
100,XCHG_ACQREL,16,256,3,1.173835039138794,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.132189
100,XCHG_ACQREL,16,256,4,1.1606049537658691,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321912
100,XCHG_ACQREL,16,256,5,1.1723120212554932,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321917
100,XCHG_ACQREL,16,256,6,1.1645740270614624,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.132192
100,XCHG_ACQREL,16,256,7,1.1806910037994385,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321924
100,XCHG_ACQREL,16,256,8,1.1607650518417358,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321926
100,XCHG_ACQREL,16,256,9,1.187587022781372,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.132193
100,XCHG_ACQREL,16,256,10,1.1805310249328613,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321933
100,XCHG_ACQREL,16,256,11,1.204105019569397,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.132195
100,XCHG_ACQREL,16,256,12,1.1717499494552612,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321952
100,XCHG_ACQREL,16,256,13,1.1533889770507812,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321955
100,XCHG_ACQREL,16,256,14,1.186743974685669,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321976
100,XCHG_ACQREL,16,256,15,1.152948021888733,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.132198
100,XCHG_ACQREL,16,256,16,1.1864229440689087,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321983
100,XCHG_ACQREL,16,256,17,1.1624890565872192,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321986
100,XCHG_ACQREL,16,256,18,1.1968870162963867,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321988
100,XCHG_ACQREL,16,256,19,1.1590019464492798,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321995
100,XCHG_ACQREL,16,256,20,1.1865839958190918,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1321998
100,XCHG_ACQREL,16,256,21,1.1778850555419922,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1322
100,XCHG_ACQREL,16,256,22,1.1589210033416748,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1322002
100,XCHG_ACQREL,16,256,23,1.1822149753570557,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1322005
100,XCHG_ACQREL,16,256,24,1.1594820022583008,32768,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1322021
100,XCHG_ACQREL,32,256,0,1.574187994003296,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.180774
100,XCHG_ACQREL,32,256,1,1.6255040168762207,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807747
100,XCHG_ACQREL,32,256,2,1.6323200464248657,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807752
100,XCHG_ACQREL,32,256,3,1.6072230339050293,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807754
100,XCHG_ACQREL,32,256,4,1.61844801902771,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807756
100,XCHG_ACQREL,32,256,5,1.6170849800109863,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807761
100,XCHG_ACQREL,32,256,6,1.5690560340881348,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807764
100,XCHG_ACQREL,32,256,7,1.5270400047302246,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807766
100,XCHG_ACQREL,32,256,8,1.6021709442138672,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.180777
100,XCHG_ACQREL,32,256,9,1.6236200332641602,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807802
100,XCHG_ACQREL,32,256,10,1.630355954170227,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.180781
100,XCHG_ACQREL,32,256,11,1.6087859869003296,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807814
100,XCHG_ACQREL,32,256,12,1.59266996383667,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807816
100,XCHG_ACQREL,32,256,13,1.5912270545959473,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807818
100,XCHG_ACQREL,32,256,14,1.6359280347824097,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.180782
100,XCHG_ACQREL,32,256,15,1.6055389642715454,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807823
100,XCHG_ACQREL,32,256,16,1.5749889612197876,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807828
100,XCHG_ACQREL,32,256,17,1.6127560138702393,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.180783
100,XCHG_ACQREL,32,256,18,1.5831279754638672,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807833
100,XCHG_ACQREL,32,256,19,1.5375440120697021,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807852
100,XCHG_ACQREL,32,256,20,1.5765520334243774,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807857
100,XCHG_ACQREL,32,256,21,1.6075429916381836,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.180786
100,XCHG_ACQREL,32,256,22,1.623579978942871,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807861
100,XCHG_ACQREL,32,256,23,1.6190890073776245,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807864
100,XCHG_ACQREL,32,256,24,1.6326810121536255,65536,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.1807868
100,XCHG_ACQREL,64,256,0,2.4975719451904297,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.257337
100,XCHG_ACQREL,64,256,1,2.55049204826355,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573378
100,XCHG_ACQREL,64,256,2,2.4891929626464844,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573383
100,XCHG_ACQREL,64,256,3,2.521986961364746,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573388
100,XCHG_ACQREL,64,256,4,2.5400280952453613,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573447
100,XCHG_ACQREL,64,256,5,2.5419530868530273,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.257345
100,XCHG_ACQREL,64,256,6,2.5492889881134033,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573454
100,XCHG_ACQREL,64,256,7,2.530487060546875,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573457
100,XCHG_ACQREL,64,256,8,2.5320088863372803,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573464
100,XCHG_ACQREL,64,256,9,2.537101984024048,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573466
100,XCHG_ACQREL,64,256,10,2.5457611083984375,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.257347
100,XCHG_ACQREL,64,256,11,2.557187080383301,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573473
100,XCHG_ACQREL,64,256,12,2.5971179008483887,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573476
100,XCHG_ACQREL,64,256,13,2.500739097595215,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573478
100,XCHG_ACQREL,64,256,14,2.535738945007324,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573502
100,XCHG_ACQREL,64,256,15,2.457279920578003,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573507
100,XCHG_ACQREL,64,256,16,2.5593929290771484,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.257351
100,XCHG_ACQREL,64,256,17,2.569456100463867,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573514
100,XCHG_ACQREL,64,256,18,2.586013078689575,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573516
100,XCHG_ACQREL,64,256,19,2.5348970890045166,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573519
100,XCHG_ACQREL,64,256,20,2.515773057937622,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573524
100,XCHG_ACQREL,64,256,21,2.5352981090545654,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573526
100,XCHG_ACQREL,64,256,22,2.485383987426758,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.257353
100,XCHG_ACQREL,64,256,23,2.524432897567749,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573535
100,XCHG_ACQREL,64,256,24,2.598241090774536,131072,0,294120.32318115234,a05u13,AMD Instinct MI300X,1778502340.2573555
100,MAX_ACQREL,4,64,0,0.29840001463890076,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692866
100,MAX_ACQREL,4,64,1,0.30577701330184937,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692878
100,MAX_ACQREL,4,64,2,0.3034510016441345,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692885
100,MAX_ACQREL,4,64,3,0.30605700612068176,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.269289
100,MAX_ACQREL,4,64,4,0.2928270101547241,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692895
100,MAX_ACQREL,4,64,5,0.29246699810028076,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692897
100,MAX_ACQREL,4,64,6,0.30240899324417114,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692902
100,MAX_ACQREL,4,64,7,0.30457401275634766,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692904
100,MAX_ACQREL,4,64,8,0.2936689853668213,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692907
100,MAX_ACQREL,4,64,9,0.2901409864425659,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.269294
100,MAX_ACQREL,4,64,10,0.30289000272750854,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692945
100,MAX_ACQREL,4,64,11,0.2896209955215454,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692952
100,MAX_ACQREL,4,64,12,0.27947700023651123,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692955
100,MAX_ACQREL,4,64,13,0.2869339883327484,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692957
100,MAX_ACQREL,4,64,14,0.3032509982585907,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692962
100,MAX_ACQREL,4,64,15,0.2931079864501953,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692964
100,MAX_ACQREL,4,64,16,0.2810800075531006,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692966
100,MAX_ACQREL,4,64,17,0.2926270067691803,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.269297
100,MAX_ACQREL,4,64,18,0.3015669882297516,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692971
100,MAX_ACQREL,4,64,19,0.293628990650177,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692978
100,MAX_ACQREL,4,64,20,0.28485000133514404,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692983
100,MAX_ACQREL,4,64,21,0.29623499512672424,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.269299
100,MAX_ACQREL,4,64,22,0.30433300137519836,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2692993
100,MAX_ACQREL,4,64,23,0.29575398564338684,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2693002
100,MAX_ACQREL,4,64,24,0.28508898615837097,2048,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.2693007
100,MAX_ACQREL,4,256,0,1.155513048171997,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060765
100,MAX_ACQREL,4,256,1,1.175238013267517,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060777
100,MAX_ACQREL,4,256,2,1.1685830354690552,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060787
100,MAX_ACQREL,4,256,3,1.1452100276947021,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.306079
100,MAX_ACQREL,4,256,4,1.1517850160598755,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060796
100,MAX_ACQREL,4,256,5,1.1817330121994019,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.30608
100,MAX_ACQREL,4,256,6,1.1824150085449219,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060803
100,MAX_ACQREL,4,256,7,1.1509430408477783,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060806
100,MAX_ACQREL,4,256,8,1.1656960248947144,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060808
100,MAX_ACQREL,4,256,9,1.184257984161377,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.306081
100,MAX_ACQREL,4,256,10,1.1234400272369385,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060813
100,MAX_ACQREL,4,256,11,1.159080982208252,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060815
100,MAX_ACQREL,4,256,12,1.1599639654159546,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.306082
100,MAX_ACQREL,4,256,13,1.1884679794311523,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060822
100,MAX_ACQREL,4,256,14,1.134626030921936,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060827
100,MAX_ACQREL,4,256,15,1.1669000387191772,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.306083
100,MAX_ACQREL,4,256,16,1.1704269647598267,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060834
100,MAX_ACQREL,4,256,17,1.1961660385131836,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060837
100,MAX_ACQREL,4,256,18,1.1348659992218018,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.306084
100,MAX_ACQREL,4,256,19,1.1705080270767212,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060842
100,MAX_ACQREL,4,256,20,1.171429991722107,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060844
100,MAX_ACQREL,4,256,21,1.1417620182037354,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060846
100,MAX_ACQREL,4,256,22,1.154952049255371,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060849
100,MAX_ACQREL,4,256,23,1.1780849695205688,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.306085
100,MAX_ACQREL,4,256,24,1.1911940574645996,8192,0,293267.94719696045,a05u13,AMD Instinct MI300X,1778502340.3060856
100,MAX_ACQREL,16,64,0,0.295634001493454,8192,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.3156028
100,MAX_ACQREL,16,64,1,0.3049350082874298,8192,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.3156044
100,MAX_ACQREL,16,64,2,0.29888099431991577,8192,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.315605
100,MAX_ACQREL,16,64,3,0.30036500096321106,8192,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.3156054
100,MAX_ACQREL,16,64,4,0.2975580096244812,8192,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.3156059
100,MAX_ACQREL,16,64,5,0.3017680048942566,8192,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.315606
100,MAX_ACQREL,16,64,6,0.2998029887676239,8192,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.3156064
100,MAX_ACQREL,16,64,7,0.30168798565864563,8192,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.3156066
100,MAX_ACQREL,16,64,8,0.30020400881767273,8192,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.3156068
100,MAX_ACQREL,16,64,9,0.3039720058441162,8192,0,73857.28454589844,a05u13,AMD Instinct MI300X,1778502340.3156075
