ordering_class,prod_num_warps,cons_num_warps,n_workgroups,block_size,buffer_bytes,rep,ms,node,ts
MAX_ACQUIRE,1,8,1216,256,2097152,14,0.20835499465465546,c09u13,1778503413.346055
MAX_ACQUIRE,1,8,1216,256,2097152,15,0.20907600224018097,c09u13,1778503413.3460557
MAX_ACQUIRE,1,8,1216,256,2097152,16,0.21264399588108063,c09u13,1778503413.3460562
MAX_ACQUIRE,1,8,1216,256,2097152,17,0.20915700495243073,c09u13,1778503413.346057
MAX_ACQUIRE,1,8,1216,256,2097152,18,0.2144089937210083,c09u13,1778503413.3460574
MAX_ACQUIRE,1,8,1216,256,2097152,19,0.21276499330997467,c09u13,1778503413.346058
MAX_ACQUIRE,1,8,1216,256,2097152,20,0.20959800481796265,c09u13,1778503413.346059
MAX_ACQUIRE,1,8,1216,256,2097152,21,0.21040000021457672,c09u13,1778503413.3460598
MAX_ACQUIRE,1,8,1216,256,2097152,22,0.20867599546909332,c09u13,1778503413.3460603
MAX_ACQUIRE,1,8,1216,256,2097152,23,0.21156300604343414,c09u13,1778503413.346061
MAX_ACQUIRE,1,8,1216,256,2097152,24,0.2166540026664734,c09u13,1778503413.3460615
MAX_ACQUIRE,1,8,1216,256,33554432,0,0.20915600657463074,c09u13,1778503413.3623471
MAX_ACQUIRE,1,8,1216,256,33554432,1,0.21080100536346436,c09u13,1778503413.362348
MAX_ACQUIRE,1,8,1216,256,33554432,2,0.2122039943933487,c09u13,1778503413.3623488
MAX_ACQUIRE,1,8,1216,256,33554432,3,0.20643000304698944,c09u13,1778503413.3623493
MAX_ACQUIRE,1,8,1216,256,33554432,4,0.21573099493980408,c09u13,1778503413.36235
MAX_ACQUIRE,1,8,1216,256,33554432,5,0.21930000185966492,c09u13,1778503413.362351
MAX_ACQUIRE,1,8,1216,256,33554432,6,0.2099580019712448,c09u13,1778503413.3623517
MAX_ACQUIRE,1,8,1216,256,33554432,7,0.21324600279331207,c09u13,1778503413.3623524
MAX_ACQUIRE,1,8,1216,256,33554432,8,0.2131659984588623,c09u13,1778503413.3623528
MAX_ACQUIRE,1,8,1216,256,33554432,9,0.20831499993801117,c09u13,1778503413.3623536
MAX_ACQUIRE,1,8,1216,256,33554432,10,0.21480999886989594,c09u13,1778503413.3623545
MAX_ACQUIRE,1,8,1216,256,33554432,11,0.21188299357891083,c09u13,1778503413.362355
MAX_ACQUIRE,1,8,1216,256,33554432,12,0.21476900577545166,c09u13,1778503413.3623555
MAX_ACQUIRE,1,8,1216,256,33554432,13,0.21112200617790222,c09u13,1778503413.362356
MAX_ACQUIRE,1,8,1216,256,33554432,14,0.21468999981880188,c09u13,1778503413.3623567
MAX_ACQUIRE,1,8,1216,256,33554432,15,0.21180300414562225,c09u13,1778503413.3623571
MAX_ACQUIRE,1,8,1216,256,33554432,16,0.2102389931678772,c09u13,1778503413.362358
MAX_ACQUIRE,1,8,1216,256,33554432,17,0.20907600224018097,c09u13,1778503413.3623588
MAX_ACQUIRE,1,8,1216,256,33554432,18,0.2166540026664734,c09u13,1778503413.3623595
MAX_ACQUIRE,1,8,1216,256,33554432,19,0.2136469930410385,c09u13,1778503413.3623602
MAX_ACQUIRE,1,8,1216,256,33554432,20,0.2166139930486679,c09u13,1778503413.3623607
MAX_ACQUIRE,1,8,1216,256,33554432,21,0.20963799953460693,c09u13,1778503413.3623617
MAX_ACQUIRE,1,8,1216,256,33554432,22,0.213687002658844,c09u13,1778503413.3623621
MAX_ACQUIRE,1,8,1216,256,33554432,23,0.20867599546909332,c09u13,1778503413.3623626
